종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A250060,모비스,20221031,10599,-10604,0,0,0,0,0,0,0,0,5,0
A250060,모비스,20221103,-34575,34486,0,0,0,0,0,0,0,2,87,0
A250060,모비스,20221102,-12759,12750,0,0,0,0,0,0,0,2,7,0
A250060,모비스,20221104,46260,-46342,0,0,0,0,0,0,0,0,82,0
A250060,모비스,20221107,-24494,24494,0,0,0,0,0,0,0,0,0,0
A250060,모비스,20221109,-120061,120525,0,0,0,0,0,0,0,0,-464,0
A250060,모비스,20221108,-125285,125749,0,0,0,0,0,0,0,0,-464,0
A250060,모비스,20221111,-43032,42859,-1,-1,0,0,0,0,0,0,174,0
A250060,모비스,20221110,-844,671,-1,-1,0,0,0,0,0,0,174,0
A250060,모비스,20221115,-140010,137876,0,0,0,0,0,0,0,0,2134,0
A250060,모비스,20221114,-85793,84746,0,0,0,0,0,0,0,0,1047,0
A250060,모비스,20221117,22816,-30477,0,0,0,0,0,0,0,7763,-102,0
A250060,모비스,20221116,-3940,-6156,0,0,0,0,0,0,0,10188,-92,0
A250060,모비스,20221118,19510,-18956,0,0,0,0,0,0,0,0,-554,0
A250060,모비스,20221121,145435,-143421,0,0,0,0,0,0,0,1415,-3429,0
A250060,모비스,20221123,52071,-52704,0,0,0,0,0,0,0,0,633,0
A250060,모비스,20221122,22757,-23269,0,0,0,0,0,0,0,0,512,0
A250060,모비스,20221125,-32355,32208,0,0,0,0,0,0,0,-1,148,0
A250060,모비스,20221124,-37042,37042,0,0,0,0,0,0,0,0,0,0
A250060,모비스,20221129,-32417,29514,0,0,0,0,0,0,0,0,2903,0
A250060,모비스,20221128,3541,-6344,0,0,0,0,0,0,0,0,2803,0
A250060,모비스,20221201,-36867,36417,0,0,0,0,0,0,0,0,450,0
A250060,모비스,20221130,-13366,13366,0,0,0,0,0,0,0,0,0,0
A250060,모비스,20221202,6223,-6223,0,0,0,0,0,0,0,0,0,0
A250060,모비스,20221205,27150,-27150,0,0,0,0,0,0,0,0,0,0
A250060,모비스,20221207,4871,-8446,0,0,0,0,0,0,0,0,3575,0
A250060,모비스,20221206,13731,-15141,0,0,0,0,0,0,0,0,1410,0
