종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A056080,유진로봇,20221103,3897,-4894,0,0,0,0,0,0,0,6,991,0
A056080,유진로봇,20221102,8342,-8703,0,0,0,0,0,0,0,0,361,0
A056080,유진로봇,20221104,16909,-16668,0,0,0,0,0,0,0,0,-241,0
A056080,유진로봇,20221107,-43633,43594,0,0,0,0,0,0,0,-51,90,0
A056080,유진로봇,20221109,-25895,20550,3277,0,0,3277,0,0,0,2001,67,0
A056080,유진로봇,20221108,-20379,17619,0,0,0,0,0,0,0,2500,260,0
A056080,유진로봇,20221111,-3441,1200,0,0,0,0,0,0,0,2002,239,0
A056080,유진로봇,20221110,-1538,-464,0,0,0,0,0,0,0,2002,0,0
A056080,유진로봇,20221115,-4339,8236,0,0,0,0,0,0,0,-4009,112,0
A056080,유진로봇,20221114,19081,-15277,0,0,0,0,0,0,0,-3916,112,0
A056080,유진로봇,20221117,19555,-18912,0,0,0,0,0,0,0,0,-643,0
A056080,유진로봇,20221116,-3511,4467,0,0,0,0,0,0,0,0,-956,0
A056080,유진로봇,20221118,1599,-3847,0,0,0,0,0,0,0,7,2241,0
A056080,유진로봇,20221121,11155,-10819,0,0,0,0,0,0,0,0,-336,0
A056080,유진로봇,20221123,-78725,73591,0,0,0,0,0,0,0,5113,21,0
A056080,유진로봇,20221122,-711,720,0,0,0,0,0,0,0,0,-9,0
A056080,유진로봇,20221125,-11343,3116,0,0,0,0,0,0,0,8000,227,0
A056080,유진로봇,20221124,-24572,24467,0,0,0,0,0,0,0,0,105,0
A056080,유진로봇,20221129,33565,-33882,0,0,0,0,0,0,0,5,312,0
A056080,유진로봇,20221128,42273,-42365,0,0,0,0,0,0,0,0,92,0
A056080,유진로봇,20221201,-44140,55111,0,0,0,0,0,0,0,-12000,1029,0
A056080,유진로봇,20221130,-13556,12296,0,0,0,0,0,0,0,0,1260,0
A056080,유진로봇,20221202,-11398,17836,0,0,0,0,0,0,0,-5000,-1438,0
A056080,유진로봇,20221205,53560,-53604,0,0,0,0,0,0,0,96,-52,0
A056080,유진로봇,20221207,14860,-16025,0,0,0,0,0,0,0,-97,1262,0
A056080,유진로봇,20221206,6060,-7413,0,0,0,0,0,0,0,-97,1450,0
A056080,유진로봇,20221209,27015,-27337,0,0,0,0,0,0,0,0,322,0
A056080,유진로봇,20221208,20445,-20533,0,0,0,0,0,0,0,0,88,0
A056080,유진로봇,20221213,31554,-28981,-594,0,0,-594,0,0,0,-936,-1043,0
A056080,유진로봇,20221212,22222,-20239,0,0,0,0,0,0,0,-941,-1042,0
A056080,유진로봇,20221215,-24965,25806,-680,0,0,-680,0,0,0,-14,-147,0
A056080,유진로봇,20221214,-10292,10449,0,0,0,0,0,0,0,-10,-147,0
