종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A047560,이스트소프트,20230519,-7114,13505,551,490,0,61,0,0,0,-6997,55,0
A047560,이스트소프트,20230522,4950,-5561,-13,-13,0,0,0,0,0,402,222,0
A047560,이스트소프트,20230524,227568,-32602,13540,3818,0,-61,0,0,0,-211344,2838,9783
A047560,이스트소프트,20230523,217008,-110478,6328,6389,0,-61,0,0,0,-113015,157,0
A047560,이스트소프트,20230526,-104565,70879,37967,-3353,0,341,0,0,0,-12828,8547,40979
A047560,이스트소프트,20230525,-96093,52037,37326,-3959,0,333,0,0,0,-4828,11558,40952
A047560,이스트소프트,20230530,-67891,82428,-575,-575,0,0,0,0,0,-4814,-9148,0
A047560,이스트소프트,20230601,-118234,77461,5271,15,0,0,0,0,0,32487,3015,5256
A047560,이스트소프트,20230531,-79728,57960,5326,1,0,0,0,0,0,16234,208,5325
A047560,이스트소프트,20230602,-11112,-17459,23863,17319,0,85,0,0,0,4852,-144,6459
A047560,이스트소프트,20230605,-26707,9784,161,161,0,0,0,0,0,16643,119,0
A047560,이스트소프트,20230607,469611,-207987,-34198,1444,0,-166,0,0,0,-229077,1651,-35476
A047560,이스트소프트,20230609,45052,-67110,-24392,-1297,0,-167,0,0,0,50075,-3625,-22928
A047560,이스트소프트,20230608,3654,-16878,-19399,-1308,0,-167,0,0,0,37230,-4607,-17924
A047560,이스트소프트,20230613,-76793,9542,42411,45395,0,2020,0,0,0,25702,-862,-5004
A047560,이스트소프트,20230612,-38823,19243,-4967,37,0,0,0,0,0,24059,488,-5004
A047560,이스트소프트,20230615,-25915,330,5987,3290,0,3940,0,0,0,19995,-397,-1243
A047560,이스트소프트,20230614,7631,-12831,6678,3300,0,3940,0,0,0,-1239,-239,-562
A047560,이스트소프트,20230616,58550,-24098,1293,2068,0,-775,0,0,0,-36825,1080,0
A047560,이스트소프트,20230619,27078,-36104,-2842,-2842,0,0,0,0,0,11853,15,0
A047560,이스트소프트,20230621,-52337,-12393,-344,-344,0,0,0,0,0,64672,402,0
A047560,이스트소프트,20230620,-58963,6479,-46,-46,0,0,0,0,0,52571,-41,0
A047560,이스트소프트,20230623,-41706,32000,-49,-49,0,0,0,0,0,12162,-2407,0
A047560,이스트소프트,20230622,-19579,7041,-61,-61,0,0,0,0,0,12492,107,0
