종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A402030,코난테크놀로지,20230113,-71100,13247,-16766,-3765,0,10725,0,0,0,74580,39,-23726
A402030,코난테크놀로지,20230116,10465,3308,-14221,0,0,-10212,0,0,0,401,47,-4009
A402030,코난테크놀로지,20230118,3629,4950,-27624,-8217,0,0,0,0,0,19265,-220,-19407
A402030,코난테크놀로지,20230117,5934,11080,-18303,-300,0,0,0,0,0,1470,-181,-18003
A402030,코난테크놀로지,20230120,-27399,11615,-580,6711,0,6790,0,-3,0,16303,61,-14078
A402030,코난테크놀로지,20230119,-1640,-9531,9364,3686,0,4137,0,-3,0,1704,103,1544
A402030,코난테크놀로지,20230126,69064,-40622,-63115,-24546,633,-12251,0,0,0,34505,168,-26951
A402030,코난테크놀로지,20230125,-3730,23491,-18607,-9256,633,345,0,0,0,-1508,354,-10329
A402030,코난테크놀로지,20230127,-68335,-1562,-2759,-413,-633,1725,0,0,0,72185,471,-3438
A402030,코난테크놀로지,20230130,4905,15608,-17997,291,0,-10719,0,-1,5,-3337,821,-7573
A402030,코난테크놀로지,20230201,14709,-1345,-12382,-5600,0,-4890,0,0,-5,-2050,1068,-1887
A402030,코난테크놀로지,20230131,0,0,0,0,0,0,0,0,0,0,0,0
A402030,코난테크놀로지,20230203,4614,-5343,3092,2746,0,0,0,-1,0,-1696,-667,347
A402030,코난테크놀로지,20230202,8724,-10194,2399,2400,0,0,0,-1,0,-1585,656,0
A402030,코난테크놀로지,20230207,-20713,12631,6262,3213,0,760,0,0,0,1232,588,2289
A402030,코난테크놀로지,20230206,-5727,3866,1869,-144,0,0,0,0,0,-667,659,2013
A402030,코난테크놀로지,20230209,11743,-13363,-1346,-384,0,-760,0,0,0,4476,-1510,-202
A402030,코난테크놀로지,20230208,12020,-10760,-1746,439,0,-760,0,0,0,2038,-1552,-1425
A402030,코난테크놀로지,20230210,-8482,11962,-678,-2870,0,1068,0,0,0,-3005,203,1124
A402030,코난테크놀로지,20230213,-16847,4224,-1354,1042,0,-1068,0,0,0,13663,314,-1328
A402030,코난테크놀로지,20230215,18864,-17937,-12104,-10059,0,-1340,0,0,0,11342,-165,-705
A402030,코난테크놀로지,20230214,34447,-17703,-10753,-9440,0,0,0,0,0,-5663,-328,-1313
A402030,코난테크놀로지,20230217,20274,-618,2813,9340,0,793,0,0,0,-22504,35,-7320
A402030,코난테크놀로지,20230216,-8371,6297,5836,6100,0,0,0,0,0,-3737,-25,-264
A402030,코난테크놀로지,20230221,-9145,11846,-1597,-1332,0,135,0,0,0,-1040,-64,-400
A402030,코난테크놀로지,20230220,586,-1596,1131,1236,0,163,0,0,0,-303,182,-268
A402030,코난테크놀로지,20230223,-82967,78115,-2344,874,0,-576,0,0,0,7541,-345,-2642
A402030,코난테크놀로지,20230222,9029,-10846,2215,1816,0,-117,0,0,0,-192,-206,516
A402030,코난테크놀로지,20230224,-45732,4896,31867,-2285,518,12737,0,1,11966,8989,-20,8930
A402030,코난테크놀로지,20230227,59514,-63570,2715,88,0,2627,0,0,0,475,866,0
A402030,코난테크놀로지,20230228,16121,-8498,-8577,346,0,47,0,0,0,1394,-440,-8970
A402030,코난테크놀로지,20230303,2842,-134,1345,288,0,1186,0,0,0,-4055,2,-129
A402030,코난테크놀로지,20230302,-3866,2312,391,196,0,195,0,0,0,1015,148,0
A402030,코난테크놀로지,20230307,-5093,1593,3509,1527,0,292,0,0,0,-94,85,1690
A402030,코난테크놀로지,20230306,-2122,976,3272,1500,0,82,0,0,0,-2092,-34,1690
A402030,코난테크놀로지,20230309,4210,15919,-16081,37,-518,-3793,0,0,-10976,-4811,763,-831
A402030,코난테크놀로지,20230308,2007,16967,-16234,-330,-518,-4782,0,0,-10976,-2866,126,372
A402030,코난테크놀로지,20230310,-3035,10267,-2115,-8144,0,5400,0,0,0,-4664,-453,629
A402030,코난테크놀로지,20230313,2499,-3182,201,-122,0,187,0,0,0,725,-243,136
A402030,코난테크놀로지,20230315,61051,-42551,-17790,112,0,-3667,0,0,-990,-760,50,-13245
A402030,코난테크놀로지,20230314,67874,-51441,-15512,-137,0,-4184,0,0,-990,-1190,269,-10201
A402030,코난테크놀로지,20230317,-4027,-20751,14100,970,0,8182,0,0,0,10877,-199,4948
A402030,코난테크놀로지,20230316,-20282,4818,6856,164,0,5583,0,0,0,8057,551,1109
A402030,코난테크놀로지,20230321,6079,-4063,2375,-512,0,-480,0,0,0,-4564,173,3367
A402030,코난테크놀로지,20230320,747,-4557,4177,-593,0,1523,0,0,0,-755,388,3247
A402030,코난테크놀로지,20230323,58047,3121,-8309,-20,0,-5451,0,0,0,-52628,-231,-2838
A402030,코난테크놀로지,20230322,46545,-929,-1213,-120,0,261,0,0,0,-44264,-139,-1354
A402030,코난테크놀로지,20230324,4995,-2654,-1097,1,0,-1098,0,0,0,-1629,385,0
A402030,코난테크놀로지,20230327,2313,-1024,-1895,0,0,0,0,0,0,766,-160,-1895
A402030,코난테크놀로지,20230329,-15443,22083,-4343,160,0,-4051,0,1,0,-2398,101,-453
A402030,코난테크놀로지,20230328,4081,1749,-4850,100,0,-4144,0,1,0,-1078,98,-807
A402030,코난테크놀로지,20230331,-20588,24982,-824,104,0,-875,0,0,0,-3754,184,-53
A402030,코난테크놀로지,20230330,-5975,12514,-658,270,0,-875,0,0,0,-5859,-22,-53
A402030,코난테크놀로지,20230404,39104,-43884,2931,205,0,2497,0,0,0,1600,249,229
A402030,코난테크놀로지,20230403,-5873,3730,296,261,0,0,0,0,0,1666,181,35
A402030,코난테크놀로지,20230406,-6457,6313,-328,-86,0,441,0,1,0,387,85,-684
