종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A060280,큐렉소,20221208,2067,-2072,0,0,0,0,0,0,0,0,5,0
A060280,큐렉소,20221213,1224,-1914,0,0,0,0,0,0,0,-30,720,0
A060280,큐렉소,20221212,647,-720,0,0,0,0,0,0,0,-30,103,0
A060280,큐렉소,20221215,1734,-2501,0,0,0,0,0,0,0,0,767,0
A060280,큐렉소,20221214,1968,-2467,0,0,0,0,0,0,0,0,499,0
A060280,큐렉소,20221216,330,-810,0,0,0,0,0,0,0,300,180,0
A060280,큐렉소,20221219,1836,-2156,0,0,0,0,0,0,0,0,320,0
A060280,큐렉소,20221221,-4820,5549,0,0,0,0,0,0,0,31,-760,0
A060280,큐렉소,20221220,247,-259,0,0,0,0,0,0,0,0,12,0
A060280,큐렉소,20221223,2734,-3033,4,4,0,0,0,0,0,0,295,0
A060280,큐렉소,20221222,-449,371,0,0,0,0,0,0,0,0,78,0
A060280,큐렉소,20221227,-10682,8051,2599,599,0,0,0,0,2000,0,32,0
A060280,큐렉소,20221226,-5876,3262,2599,599,0,0,0,0,2000,0,15,0
A060280,큐렉소,20221229,-2788,687,2998,998,0,0,0,0,2000,-1000,103,0
A060280,큐렉소,20221228,-1233,2131,-1,-1,0,0,0,0,0,-1000,103,0
A060280,큐렉소,20230102,2732,-3626,894,894,0,0,0,0,0,0,0,0
A060280,큐렉소,20230104,959,-65,-894,-894,0,0,0,0,0,0,0,0
A060280,큐렉소,20230103,1204,-310,-894,-894,0,0,0,0,0,0,0,0
A060280,큐렉소,20230106,-2069,4430,26,26,0,0,0,0,0,1002,-3389,0
A060280,큐렉소,20230105,-788,4002,35,35,0,0,0,0,0,80,-3329,0
A060280,큐렉소,20230110,-29385,25930,1,1,0,0,0,0,0,1923,1531,0
A060280,큐렉소,20230109,-6386,6335,0,0,0,0,0,0,0,0,51,0
A060280,큐렉소,20230112,-5205,5283,-23,-23,0,0,0,0,0,-54,-1,0
A060280,큐렉소,20230111,-2783,2860,-22,-22,0,0,0,0,0,-54,-1,0
A060280,큐렉소,20230113,-2153,2153,0,0,0,0,0,0,0,0,0,0
A060280,큐렉소,20230116,-1599,-1048,2577,2577,0,0,0,0,0,70,0,0
