종목코드,종목명,날짜,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금,기타법인,기타외인,사모펀드
A000660,SK하이닉스,20230523,-220039,155787,76593,245101,-6746,-84113,-2582,-244,62147,-10212,-2129,-136970
A000660,SK하이닉스,20230526,-4594604,6650632,-1916187,-1315721,-100082,-66313,-36867,-19895,-178438,-123947,-15894,-198871
A000660,SK하이닉스,20230525,-1904340,2586658,-606967,-619512,-19171,109996,-7154,-12589,-128902,-67332,-8019,70365
A000660,SK하이닉스,20230530,-625685,1446931,-688972,-171229,-56606,-100275,-35744,9457,-47282,-130840,-1434,-287293
A000660,SK하이닉스,20230601,-392859,2774755,-2362502,-82575,-113687,-470868,-34358,1711,-477349,-17523,-1871,-1185376
A000660,SK하이닉스,20230531,-207956,1624819,-1400103,53498,-56361,-218950,246,2197,-396156,-9069,-7691,-784577
A000660,SK하이닉스,20230602,3195,69466,-32958,222379,-37482,-22977,-7906,-12446,33267,-41715,2012,-207793
A000660,SK하이닉스,20230605,110954,120788,-226481,148851,-51047,-139214,1380,-8083,-117662,-8019,2758,-60706
A000660,SK하이닉스,20230607,-106271,-97702,197234,429323,-29502,-166423,1187,-2440,-37163,8376,-1637,2252
A000660,SK하이닉스,20230609,-1744253,347612,1412883,883381,-171333,77860,-22188,-6253,246897,-2066,-14176,404519
A000660,SK하이닉스,20230608,-235724,-666310,895135,577797,-1885,75167,-401,-5713,-44240,9105,-2206,294410
A000660,SK하이닉스,20230613,-1294482,778099,767874,91960,-178460,151653,-4789,-3307,441104,-251671,180,269713
A000660,SK하이닉스,20230612,-38499,-23901,107314,26875,-180189,129285,2228,-3182,68007,-45709,795,64290
A000660,SK하이닉스,20230615,92383,-164265,122014,-22373,-3532,33739,1095,-4557,156887,-49352,-780,-39245
A000660,SK하이닉스,20230614,111696,-139713,34710,-72604,-52,26195,420,854,123765,-5633,-1060,-43868
A000660,SK하이닉스,20230616,-42852,179347,-132235,19404,-16701,-26958,9014,-6152,56516,-640,-3620,-167358
A000660,SK하이닉스,20230619,666917,-337603,-320867,415799,-55706,-121891,17575,-23782,-67905,-9816,1369,-484957
A000660,SK하이닉스,20230621,-156080,119203,121122,196380,49334,9748,-282,14688,36089,-84760,515,-184835
A000660,SK하이닉스,20230620,-223358,172460,69592,127926,30005,13856,-968,4688,75415,-17605,-1089,-181330
A000660,SK하이닉스,20230623,365324,-500295,109926,-15240,-20365,-845,4617,2501,32432,18338,6707,106826
A000660,SK하이닉스,20230622,176227,-383299,195721,111289,-14535,-15329,3533,2251,75583,7993,3358,32929
